Src Port,Dst Port,Bwd IAT Mean,Idle Max,Fwd IAT Min,Idle Min,Flow Byts/s,Flow IAT Std,vpn
51050,53,0.0,0.0,0.0,0.0,2027.9368581579847,0.0,1
8582,53,0.0,0.0,0.0,0.0,1965.0998270712155,0.0,1
57195,5355,0.0,0.0,410196.0,0.0,107.26579488829731,0.0,0
40273,29757,0.0,0.0,2030834.0,0.0,61.66072215313938,1393952.1246649758,1
46478,53,0.0,0.0,0.0,0.0,1930.486337164689,0.0,1
55694,53,0.0,0.0,0.0,0.0,891304.3478260869,0.0,0
52972,5355,0.0,0.0,411824.0,0.0,106.84175764404208,0.0,1
19718,53,0.0,0.0,0.0,0.0,1948.649196377072,0.0,1
62046,5355,0.0,0.0,418055.0,0.0,105.2493093014077,0.0,1
40256,443,45055882.0,45004958.0,45055982.0,45004958.0,0.0,25954194.76359429,0
64747,5355,0.0,0.0,419058.0,0.0,104.99739892807202,0.0,0
24101,53,0.0,0.0,0.0,0.0,293394.777265745,0.0,1
465,37424,0.0,0.0,689.0,0.0,0.0,0.0,1
50579,53,0.0,0.0,0.0,0.0,2525.887035983972,0.0,1
59057,443,45052535.0,45024788.0,45055958.0,45017894.0,0.0,24640857.61936745,0
51607,5355,0.0,0.0,412193.0,0.0,106.74611165158069,0.0,0
61009,49501,0.0,63984052.0,63984052.0,63984052.0,7.713431586972946,45109404.75846597,0
50288,5355,0.0,0.0,410973.0,0.0,107.06299440595856,0.0,0
53773,443,0.0,0.0,14.0,0.0,493589.7435897436,90.50966799187808,1
38613,80,10047889.454545453,10014091.0,10047942.0,10008519.0,0.0,5095773.035420548,0
52118,5355,0.0,0.0,410826.0,0.0,107.10130322813065,0.0,0
46839,40019,44973833.0,86248477.0,3698593.0,86248477.0,0.06670515999099214,38191453.66396499,0
22738,53,0.0,0.0,0.0,0.0,2028.8530785135172,0.0,1
61242,5355,0.0,0.0,410263.0,0.0,107.24827732454548,0.0,0
48645,53,0.0,0.0,0.0,0.0,332889.48069241014,0.0,1
52588,443,26199459.5,45031076.0,45056004.0,14685723.0,0.6010140194056551,21219383.78640196,0
57012,5355,0.0,0.0,414266.0,0.0,106.21195077558865,0.0,0
58323,5355,0.0,0.0,410519.0,0.0,107.18139720695022,0.0,0
57363,5355,0.0,0.0,411773.0,0.0,106.85499049233437,0.0,0
62857,53,0.0,0.0,0.0,0.0,675675.6756756757,0.0,0
53,42335,0.0,0.0,0.0,0.0,0.0,0.0,0
52170,5355,0.0,0.0,414224.0,0.0,106.2227200741628,0.0,0
60543,5355,0.0,0.0,420826.0,0.0,104.55627741631932,0.0,0
49888,5355,0.0,0.0,410849.0,0.0,107.09530752174156,0.0,0
34512,443,0.0,0.0,6382873.0,0.0,0.0,0.0,0
10948,53,0.0,0.0,0.0,0.0,564766.8393782383,0.0,0
50853,5355,0.0,0.0,410396.0,0.0,107.21352059961599,0.0,0
53657,53,0.0,0.0,0.0,0.0,1869.3754586535865,0.0,1
14018,53,0.0,0.0,0.0,0.0,281207.1330589849,0.0,0
54505,53,0.0,0.0,0.0,0.0,614692.6536731635,0.0,1
42321,443,1811406.04,44999342.0,39.0,44999342.0,190.4198851139244,6362955.959879135,0
58783,5355,0.0,0.0,411350.0,0.0,106.96487176370488,0.0,0
0,0,85462417.0,85462374.0,85462393.0,85462374.0,0.0,49341706.73662759,0
56110,53,0.0,0.0,0.0,0.0,580645.1612903225,0.0,1
443,33024,0.0,0.0,29.0,0.0,0.0,122.32947314527271,1
54194,5355,0.0,0.0,420638.0,0.0,104.6030078119428,0.0,0
40273,40005,0.0,0.0,0.0,0.0,27872.943365901112,0.0,1
59029,443,4532074.538461539,58783870.0,5.0,58783870.0,126.91869089197985,11527219.84144202,0
57758,5355,0.0,0.0,410020.0,0.0,107.31183844690504,0.0,0
30909,53,0.0,0.0,0.0,0.0,483375.95907928393,0.0,1
62366,5355,0.0,0.0,410858.0,0.0,107.09296155849466,0.0,0
47677,80,10048413.4,10026807.0,4657680.0,10021779.0,0.0,4993357.379555124,0
49991,5355,0.0,0.0,413019.0,0.0,106.53262924950184,0.0,0
42609,53,0.0,0.0,0.0,0.0,403225.8064516129,0.0,0
63314,5355,0.0,0.0,411840.0,0.0,106.83760683760687,0.0,1
53075,11113,125.0,0.0,132376.0,0.0,1593.9445216655588,76268.84394255189,1
11229,53,0.0,0.0,0.0,0.0,530413.6253041362,0.0,0
11365,443,0.0,0.0,809.0,0.0,0.0,0.0,0
56433,80,45044886.0,45023746.0,45056138.0,45023746.0,0.0,25979019.12490172,0
5497,53,0.0,0.0,0.0,0.0,320638.82063882065,0.0,1
5219,53,0.0,0.0,0.0,0.0,666666.6666666665,0.0,0
44768,443,45056332.5,45030705.0,45056000.0,45030447.0,0.0,24650222.84654045,0
56345,53,0.0,0.0,0.0,0.0,1914.1100536716456,0.0,1
56441,5355,0.0,0.0,425036.0,0.0,103.52064295730244,0.0,0
57381,5355,0.0,0.0,431761.0,0.0,101.90823163741051,0.0,0
39587,3478,1307212.0,0.0,263.0,0.0,30.3734782665242,2756848.93852071,1
60256,5355,0.0,0.0,417501.0,0.0,105.38896912821764,0.0,0
40273,40021,0.0,0.0,0.0,0.0,220.14265243878032,0.0,1
57007,5355,0.0,0.0,410387.0,0.0,107.21587184779243,0.0,0
56501,5355,0.0,0.0,420266.0,0.0,104.69559755012304,0.0,0
64883,13000,0.0,0.0,87.0,0.0,0.0,0.0,0
49539,54836,6119709.777777779,10027363.0,56.0,6406598.0,4.511580391723913,4667332.4102317095,0
55495,53,0.0,0.0,0.0,0.0,192868.71961102105,0.0,1
59077,5355,0.0,0.0,420622.0,0.0,104.60698679574531,0.0,0
47879,53,0.0,0.0,0.0,0.0,423766.8161434977,0.0,1
52610,5355,0.0,0.0,419896.0,0.0,104.78785223007604,0.0,0
63911,5355,0.0,0.0,411526.0,0.0,106.9191254015542,0.0,0
50250,443,86442.66666666669,0.0,131.0,0.0,998.0808180015556,42870.61239486918,0
50451,5355,0.0,0.0,409103.0,0.0,107.55237678530834,0.0,0
58972,443,0.0,0.0,1397470.0,0.0,0.0,0.0,0
61581,5355,0.0,0.0,421934.0,0.0,104.28171230571607,0.0,0
47639,443,6483100.222222223,58205517.0,218.0,58205517.0,18.570048054282104,13351126.15026544,1
48981,53,0.0,0.0,0.0,0.0,545000.0,0.0,0
26567,53,0.0,0.0,0.0,0.0,1617.4386597517453,0.0,1
39654,1900,0.0,0.0,105.0,0.0,2523809.5238095243,0.0,1
21650,53,0.0,0.0,0.0,0.0,159948.8163787588,0.0,1
40273,40010,0.0,0.0,0.0,0.0,5419.8413321812895,0.0,1
53763,443,4229267.285714285,58869189.0,6.0,58869189.0,77.46990351646005,10745729.494893728,1
34844,19302,10038858.363636363,10000829.0,10037777.0,9999392.0,5.648800852367837,5087877.645461423,0
59435,5355,0.0,0.0,420902.0,0.0,104.53739825422545,0.0,0
52783,5355,0.0,0.0,417083.0,0.0,105.494589805866,0.0,0
465,48987,0.0,0.0,51.0,0.0,0.0,0.0,0
53367,5355,0.0,0.0,420841.0,0.0,104.55255072580856,0.0,0
34067,53,0.0,0.0,0.0,0.0,280241.9354838709,0.0,0
7282,53,0.0,0.0,0.0,0.0,417543.8596491228,0.0,0
42284,443,0.0,0.0,7696004.0,0.0,0.0,0.0,1
54967,5355,0.0,0.0,411923.0,0.0,106.81607970421656,0.0,0
61009,51413,0.0,0.0,0.0,0.0,7326.541398603947,0.0,0
38592,53,0.0,0.0,0.0,0.0,2123.9684161032474,0.0,1
17500,17500,0.0,30094703.0,30080636.0,30080636.0,4.5641746103430085,7654.150007240078,0
51413,24928,0.0,20893566.0,17483364.0,17483364.0,7.582680532288537,2411376.959415926,1
64930,5355,0.0,0.0,411884.0,0.0,106.82619378271556,0.0,1
49927,443,7861391.5,15721647.0,15963085.0,15721647.0,1.9418468241157831,7821224.698389973,1
15983,80,139890.36842105258,0.0,125389.0,0.0,2484.930036820416,57513.643430030905,0
443,44701,8.0,0.0,11.0,0.0,12917.377528637582,1809.783909752764,0
45991,53,0.0,0.0,0.0,0.0,554707.37913486,0.0,0
61666,53,0.0,0.0,0.0,0.0,3539.519181251176,0.0,0
54505,5355,0.0,0.0,410072.0,0.0,107.2982305546343,0.0,0
17500,17500,0.0,30089597.0,30075194.0,30075194.0,10.193628979671699,7816.643930315192,1
53162,5355,0.0,0.0,412021.0,0.0,106.79067329092449,0.0,0
40273,40026,0.0,0.0,0.0,0.0,1462.9314966425268,0.0,1
15685,11911,0.0,0.0,0.0,0.0,95.1544746391699,0.0,1
41076,53,0.0,0.0,0.0,0.0,351278.60026917903,0.0,1
58982,5355,0.0,0.0,411837.0,0.0,106.83838508924649,0.0,0
53740,5355,0.0,0.0,411339.0,0.0,106.96773221114458,0.0,0
10798,993,476300.90972222225,24001214.0,574.0,6688181.0,130.2913621648714,1753967.888330534,0
43240,80,534.6978723404255,0.0,2.0,0.0,5788294.65069373,3741.6781091440016,0
54880,443,200284.0,5378846.0,13.0,5378846.0,86.76763244527805,1675561.5107827915,1
64187,5355,0.0,0.0,409880.0,0.0,107.34849224163167,0.0,0
59511,5355,0.0,0.0,423283.0,0.0,103.94936720822712,0.0,0
62710,53,0.0,0.0,0.0,0.0,5674.193919411111,0.0,0
49539,15685,0.0,0.0,205273.0,0.0,26.615712363996487,1217033.0588119617,1
0,0,0.0,23959946.0,673546.0,6272903.0,0.0,2677353.974939331,0
41289,53,0.0,0.0,0.0,0.0,1918.7523504716294,0.0,1
17500,17500,0.0,30094704.0,30089712.0,30089712.0,5.5827026162438615,2808.7606400925897,0
58970,443,836947.9230769231,0.0,7.0,0.0,2827.8400704308087,2028175.708241974,0
50017,5355,0.0,0.0,436885.0,0.0,100.7130022774872,0.0,0
56839,5355,0.0,0.0,410722.0,0.0,107.12842263136623,0.0,0
46984,3478,0.0,0.0,80692.0,0.0,2428.989243047638,56985.735495823865,1
41657,53,0.0,0.0,0.0,0.0,600953.8950715421,0.0,0
64602,5355,0.0,0.0,409745.0,0.0,107.38386069384615,0.0,0
24736,53,0.0,0.0,0.0,0.0,289893.6170212766,0.0,1
35495,443,45056065.5,45030468.0,45055992.0,45030433.0,0.0,24650180.214441396,0
12034,53,0.0,0.0,0.0,0.0,211995.86349534645,0.0,1
43892,53,0.0,0.0,0.0,0.0,681198.910081744,0.0,0
11326,53,0.0,0.0,0.0,0.0,459641.25560538116,0.0,1
55947,5355,0.0,0.0,413589.0,0.0,106.38580813319504,0.0,0
57782,5355,0.0,0.0,420870.0,0.0,104.54534654406349,0.0,0
55618,5355,0.0,0.0,410516.0,0.0,107.18218047530424,0.0,0
6444,53,0.0,0.0,0.0,0.0,332889.48069241014,0.0,1
64817,5355,0.0,0.0,410971.0,0.0,107.06351543052915,0.0,0
60654,5355,0.0,0.0,440414.0,0.0,99.90599753867953,0.0,0
40011,56748,1885853.2419354843,13258127.0,45.0,5794428.0,25.39316637061399,2795421.4979526987,1
44401,80,0.0,0.0,25879.0,0.0,0.0,3254428.03774186,1
5353,5353,0.0,0.0,3528215.0,0.0,156.45305062191503,0.0,0
63860,5355,0.0,0.0,105857.0,0.0,623.4826227835665,0.0,0
443,53756,0.0,0.0,43.0,0.0,0.0,4.949747468305833,1
40273,40002,0.0,0.0,0.0,0.0,213.6684498749644,0.0,1
43535,80,0.0,0.0,0.0,0.0,0.0,0.0,1
48571,53,0.0,0.0,0.0,0.0,529126.213592233,0.0,0
25311,53,0.0,0.0,0.0,0.0,584045.584045584,0.0,1
54668,5355,0.0,0.0,410147.0,0.0,107.2786098642682,0.0,0
28755,53,0.0,0.0,0.0,0.0,1394.1668060833474,0.0,1
13796,53,0.0,0.0,0.0,0.0,1389.5616131619274,0.0,1
465,49001,0.0,0.0,100.0,0.0,0.0,0.0,0
61995,443,17033.5,0.0,88.0,0.0,108736.16309628096,12670.941660613335,0
57843,53,0.0,0.0,0.0,0.0,1981.755744822474,0.0,1
465,37817,0.0,0.0,56.0,0.0,0.0,0.0,1
1602,58019,0.0,0.0,65.0,0.0,0.0,0.0,1
5353,5353,0.0,0.0,999935.0,0.0,44.982336935696594,708031.6768563396,0
0,0,0.0,41997987.0,41995497.0,41995497.0,0.0,1760.6958851545032,1
45042,80,10055141.444444444,10031712.0,5108860.0,10006883.0,0.0,4980650.165920562,0
46834,53,0.0,0.0,0.0,0.0,1366.768443637564,0.0,0
443,46878,0.0,0.0,28.0,0.0,276785.71428571426,40.525712002793156,1
46026,443,3453846.6315789474,58853586.0,10.0,6534721.0,93.3763280802421,9975444.866210537,0
18420,34575,3107605.0,0.0,3108615.0,0.0,1.2867466701408827,1793885.0814073903,1
40273,40002,0.0,0.0,0.0,0.0,550.8883073956755,0.0,1
55107,12350,0.0,0.0,127647.0,0.0,78.34104992675111,90204.90496918668,1
30242,53,0.0,0.0,0.0,0.0,449640.2877697842,0.0,1
58438,80,45055013.0,45032942.0,45055997.0,45032717.0,0.0,24653145.962363355,0
50132,443,0.0,0.0,6515765.0,0.0,0.0,0.0,0
57393,5355,0.0,0.0,420615.0,0.0,104.6087276963494,0.0,0
33318,53,0.0,0.0,0.0,0.0,593333.3333333335,0.0,1
63904,5355,0.0,0.0,410193.0,0.0,160.89986908601563,0.0,0
60158,5355,0.0,0.0,411312.0,0.0,106.97475395806588,0.0,1
54048,80,45068123.0,45054885.0,45056033.0,45030923.0,0.0,24657223.09988249,0
63055,5355,0.0,0.0,412037.0,0.0,106.78652645272147,0.0,0
0,0,0.0,0.0,0.0,0.0,0.0,161323.47219609434,0
49170,5355,0.0,0.0,434733.0,0.0,101.21154823765393,0.0,0
39234,3478,0.0,0.0,0.0,0.0,741.4272474513439,0.0,1
49845,443,0.0,0.0,4295074.0,0.0,0.0,0.0,1
40273,40021,50990818.0,101915753.0,1151459.0,101915753.0,13.982100332352195,45444773.47730998,1
59107,443,49.0,0.0,0.0,0.0,0.0,51318.98175139487,0
139,52172,0.0,0.0,0.0,0.0,0.0,0.0,0
52153,53,0.0,0.0,0.0,0.0,961.9348632678302,0.0,1
32446,80,217612.67741935485,0.0,48.0,0.0,4704.436751727918,263126.6806837663,0
37692,5228,34351093.666666664,45017773.0,38524.0,12902765.0,0.6402078774378279,20323084.826097075,0
54258,5355,0.0,0.0,410360.0,0.0,107.22292621113169,0.0,0
44625,50009,87373.0,0.0,81893.0,0.0,2225.6290657685227,48564.96367066832,1
35657,443,146113.0,0.0,264.0,0.0,5854.473197924804,98916.84354466274,1
52958,53,0.0,0.0,0.0,0.0,1931.6339553654584,0.0,0
55206,53,0.0,0.0,0.0,0.0,321336.76092544984,0.0,1
60860,53,0.0,0.0,0.0,0.0,641025.641025641,0.0,0
64169,5355,0.0,0.0,410909.0,0.0,107.07966970789153,0.0,0
47554,443,45055207.0,45025752.0,45055976.0,45024946.0,0.0,24644831.43750111,0
31543,53,0.0,0.0,0.0,0.0,519531.25,0.0,1
40273,40014,0.0,0.0,0.0,0.0,601.6984652880917,0.0,1
33367,443,9607.096491228072,0.0,57.0,0.0,116164.21260680561,33936.32383685511,1
55375,5228,45215495.5,44998596.0,45211937.0,44997133.0,0.0,24527660.18840948,1
33001,53,0.0,0.0,0.0,0.0,2618.149967630146,0.0,0
465,37440,0.0,0.0,89.0,0.0,0.0,0.0,1
39640,53,0.0,0.0,0.0,0.0,633693.972179289,0.0,1
17500,17500,0.0,30074375.0,30060064.0,30060064.0,10.19866749309869,8002.069753090966,1
50965,5355,0.0,0.0,410760.0,0.0,107.11851202648748,0.0,0
15685,51905,0.0,0.0,0.0,0.0,245.0338870727917,0.0,0
55253,53,0.0,0.0,0.0,0.0,1914.3005911360226,0.0,1
24876,53,0.0,0.0,0.0,0.0,529411.7647058823,0.0,1
58755,80,45211528.0,44997637.0,45211962.0,44997523.0,0.0,24528196.53638779,1
37675,443,0.0,0.0,0.0,0.0,0.0,0.0,0
38497,443,10918223.4,67518451.0,48.0,35303643.0,82.8247422774835,15530198.13694856,1
137,137,0.0,32670313.0,50.0,7676312.0,20.338564120300216,6203399.6360989725,1
11381,53,0.0,0.0,0.0,0.0,357142.85714285716,0.0,1
35108,53,0.0,0.0,0.0,0.0,253256.1505065123,0.0,1
14938,53,0.0,0.0,0.0,0.0,589622.641509434,0.0,0
50828,5355,0.0,0.0,419757.0,0.0,104.82255209561724,0.0,0
51012,53,0.0,0.0,0.0,0.0,2072.5880454387243,0.0,1
6075,52862,611.0,0.0,50.0,0.0,458872.8103579589,309.9692637092337,0
58165,47044,760274.9285714284,0.0,36.0,0.0,794.7204216899988,806355.3941624508,1
37692,5228,45055957.0,45017585.0,45055971.0,45017585.0,0.0,25968756.69203657,0
57937,19305,5827.920977220835,0.0,4.0,0.0,514048.9749961589,3608.109340588986,0
55201,80,29879563.0,45001447.0,45056069.0,45001447.0,0.0,21188723.47309611,1
46521,53,0.0,0.0,0.0,0.0,724637.6811594203,0.0,0
49730,53,0.0,0.0,0.0,0.0,253256.1505065123,0.0,1
55375,5228,45213497.0,45000045.0,45211945.0,44996424.0,0.0,24527050.10314156,1
54237,5355,0.0,0.0,411312.0,0.0,106.97475395806588,0.0,0
58424,5355,0.0,0.0,411802.0,0.0,106.84746552955059,0.0,1
57001,443,559520.0909090908,9964039.0,41.0,9964039.0,1836.5891688432928,1593842.9957090106,1
54269,443,2602531.414634145,16246046.0,805.0,5285881.0,197.39508867838538,2612239.1080016256,1
20783,61009,0.0,0.0,0.0,0.0,1172205.438066465,0.0,0
37577,53,0.0,0.0,0.0,0.0,762195.1219512195,0.0,0
60033,5355,0.0,0.0,412827.0,0.0,106.5821760689102,0.0,0
29774,53,0.0,0.0,0.0,0.0,277469.47835738066,0.0,1
50673,443,0.0,0.0,0.0,0.0,7.93448213656142,0.0,1
10244,123,0.0,19996289.0,19995251.0,19995251.0,2.800612213829944,499.664287297293,0
56945,1900,0.0,0.0,596.0,0.0,444630.87248322146,0.0,1
0,0,0.0,33002504.0,32998732.0,32998732.0,0.0,1954.2907494365656,1
46969,53,0.0,0.0,0.0,0.0,384615.3846153846,0.0,1
0,0,0.0,60975752.0,60975752.0,60975752.0,0.0,0.0,0
41096,80,45055614.5,45034440.0,45055926.0,45033924.0,0.0,24654376.775559705,0
443,46961,0.0,0.0,51.0,0.0,0.0,129.4005409571382,1
61009,51413,64004946.0,63910762.0,64004573.0,63910762.0,11.575887501219409,36844626.16335797,0
29314,53,0.0,0.0,0.0,0.0,577367.2055427253,0.0,0
52048,5355,0.0,0.0,410941.0,0.0,107.07133140767166,0.0,0
57842,53,0.0,0.0,0.0,0.0,475638.0510440835,0.0,1
17208,11113,154.0,0.0,138732.0,0.0,1520.918029005565,79908.1766779846,0
51751,5355,0.0,0.0,411975.0,0.0,106.80259724497844,0.0,0
50699,53,0.0,0.0,0.0,0.0,1606.1031921300946,0.0,0
37248,53,0.0,0.0,0.0,0.0,1957.078723865156,0.0,1
14267,53,0.0,0.0,0.0,0.0,6065.162907268173,0.0,0
57621,57621,0.0,38001647.0,38000246.0,38000246.0,1.543815230579331,745.2384405902136,0
65204,5355,0.0,0.0,420849.0,0.0,104.55056326615959,0.0,0
6549,53,0.0,0.0,0.0,0.0,513586.9565217392,0.0,1
31773,443,4775583.56,23243088.0,80165.0,5265326.0,25.52209721651895,5504274.537136328,0
20256,53,0.0,0.0,0.0,0.0,238451.93508114852,0.0,1
34732,53,0.0,0.0,0.0,0.0,547826.0869565217,0.0,1
54104,5355,0.0,0.0,420807.0,0.0,104.56099827236713,0.0,0
49539,443,0.0,0.0,0.0,0.0,163.94603194711996,0.0,0
51816,53,0.0,0.0,0.0,0.0,509950.24875621893,0.0,1
42322,5619,265007.80952380964,31788582.0,4.0,31788582.0,1270.5045802000916,1251733.344310264,0
59886,1544,1711.0442534224699,0.0,10.0,0.0,759489.5432587975,8461.423569254892,1
53582,80,0.0,0.0,0.0,0.0,0.0,0.0,0
47987,5228,45056593.5,45017179.0,45056019.0,45017119.0,0.0,24635402.755706515,1
52853,53,0.0,0.0,0.0,0.0,568654.6463245492,0.0,1
56399,443,45055803.0,45000985.0,29684626.0,45000985.0,0.0,22408940.264314543,0
48388,53,0.0,0.0,0.0,0.0,2276.806875490524,0.0,1
49539,30400,0.0,0.0,0.0,0.0,125.69597001579771,0.0,1
43303,443,0.0,0.0,0.0,0.0,0.0,0.0,1
31157,53,0.0,0.0,0.0,0.0,1338.2069556174104,0.0,1
33818,443,7326261.0,14652494.0,0.0,14652494.0,4.292302532111022,8452430.090859137,0
63317,5355,0.0,0.0,411405.0,0.0,106.950571820955,0.0,0
55375,5228,43117792.5,45009189.0,217510.0,40790493.0,0.7634435644819124,22109819.83647985,1
40273,40002,13560331.0,27085719.0,1355.0,27085719.0,39.73703583809239,12105531.632810164,1
51434,161,6003077.933333334,29982804.0,48.0,29973083.0,30.737149126087214,9008156.460379204,0
10071,53,0.0,0.0,0.0,0.0,1860.28514450695,0.0,1
137,137,0.0,15584915.0,322458.0,6782125.0,20.9557652086728,3986279.57166396,0
42029,3478,159388.66666666663,0.0,207.0,0.0,624.3731360137098,101789.12891747225,0
56526,5355,0.0,0.0,414840.0,0.0,106.06498891138752,0.0,0
57618,5355,0.0,0.0,412309.0,0.0,106.71607944527042,0.0,0
58133,443,26191066.75,45030201.0,14678466.0,14652935.0,0.6011996624349781,20345166.825392094,0
58232,443,45119509.0,45093996.0,45120011.0,45093996.0,0.0,26020155.878311124,0
55872,53,0.0,0.0,0.0,0.0,615819.2090395482,0.0,0
17500,17500,0.0,30093031.0,30089014.0,30089014.0,5.5831376216505015,2133.5400160296967,0
61124,80,42238.33333333333,0.0,1052.0,0.0,4838.400613183444,64194.27706475606,1
80,32568,4868456.0,0.0,0.0,0.0,0.0,3442456.02611159,0
65251,5355,0.0,0.0,420987.0,0.0,104.51629147693396,0.0,0
50630,5355,0.0,0.0,410997.0,0.0,107.0567425066363,0.0,0
50050,5355,0.0,0.0,411600.0,0.0,106.89990281827015,0.0,1
11150,53,0.0,0.0,0.0,0.0,1851.454132075332,0.0,1
8796,53,0.0,0.0,0.0,0.0,394321.76656151423,0.0,1
17500,17500,0.0,30063074.0,30059329.0,30059329.0,10.201582493871538,2067.3312103611593,1
47392,443,15057.888888888889,0.0,8.0,0.0,1528.5447396950215,630946.1858116923,0
58408,5355,0.0,0.0,411889.0,0.0,106.82489699894873,0.0,0
17500,17500,0.0,30060543.0,30055046.0,30055046.0,5.589263769533894,2763.95170001214,0
55412,5355,0.0,0.0,409387.0,0.0,107.47776553725448,0.0,0
17541,53,0.0,0.0,0.0,0.0,474874.37185929646,0.0,1
1142,53,0.0,0.0,0.0,0.0,405360.1340033501,0.0,1
64043,5355,0.0,0.0,412307.0,0.0,106.71659709876378,0.0,0
53313,5355,0.0,0.0,409780.0,0.0,107.3746888574357,0.0,0
58959,995,0.0,0.0,142.0,0.0,2641.445126107703,8097.786858148343,0
58180,443,12859092.428571427,27736718.0,219.0,7737666.0,89.52162358809694,7986696.080904414,1
15685,4883,0.0,8874271.0,206315.0,8874271.0,12.605369887572104,2820426.3830034123,1
50133,443,1274607.125,0.0,246.0,0.0,838.4348929320884,2423898.8112957207,0
80,53838,0.0,0.0,0.0,0.0,0.0,0.0,0
53434,5355,0.0,0.0,420968.0,0.0,104.52100872275328,0.0,0
10707,53,0.0,0.0,0.0,0.0,5891.082430183928,0.0,1
60717,5355,0.0,0.0,410403.0,0.0,107.21169192233,0.0,0
53191,443,26197377.75,45030913.0,45055971.0,14677430.0,0.6010614802986024,21219271.22283983,0
5318,53,0.0,0.0,0.0,0.0,1470.148901712291,0.0,1
42530,443,3274006.583333333,27555023.0,90485.0,5047640.0,32.78992862084756,3875755.517736992,0
62943,5355,0.0,0.0,411478.0,0.0,106.93159780109751,0.0,0
40273,40015,0.0,0.0,0.0,0.0,553.4362461210048,0.0,1
51596,5355,0.0,0.0,411002.0,0.0,107.05544011951281,0.0,0
53454,5355,0.0,0.0,411794.0,0.0,106.84954127549213,0.0,0
43165,53,0.0,0.0,0.0,0.0,7422.795919796457,0.0,0
56667,445,884223.1250000001,13928801.0,61.0,13928801.0,300.6095808153836,2387884.1687151883,0
49317,5355,0.0,0.0,410041.0,0.0,107.30634253647806,0.0,0
60498,5355,0.0,0.0,430977.0,0.0,102.0936152045237,0.0,0
54791,53,0.0,0.0,0.0,0.0,683060.1092896175,0.0,0
16882,53,0.0,0.0,0.0,0.0,347222.2222222222,0.0,1
15685,47031,0.0,0.0,0.0,0.0,188.97908345144526,0.0,1
23276,53,0.0,0.0,0.0,0.0,1408.5980826967816,0.0,1
50941,5355,0.0,0.0,410399.0,0.0,107.2127368731405,0.0,1
57395,5355,0.0,0.0,415260.0,0.0,105.95771323989788,0.0,0
40273,40004,0.0,0.0,0.0,0.0,853.7860714402431,0.0,1
54357,32412,0.0,5014284.0,4977312.0,5000027.0,4.382621157540161,6066.012910669764,0
60552,5355,0.0,0.0,410189.0,0.0,107.26762541170044,0.0,0
60897,443,0.0,0.0,0.0,0.0,0.0,0.0,0
60287,5355,0.0,0.0,420910.0,0.0,104.53541137060179,0.0,0
35612,50021,79207.0,0.0,80343.0,0.0,2358.8308730810973,45889.58269949001,0
57304,53,0.0,0.0,0.0,0.0,8507.782171751986,0.0,0
49553,5355,0.0,0.0,411910.0,0.0,106.81945085091404,0.0,0
50084,5355,0.0,0.0,410752.0,0.0,107.12059831723278,0.0,0
54487,5355,0.0,0.0,410578.0,0.0,107.16599525546913,0.0,0
40273,40016,0.0,0.0,0.0,0.0,1916.3948166832602,0.0,1
31536,53,0.0,0.0,0.0,0.0,167112.29946524065,0.0,1
5353,5353,0.0,11391739.0,132186.0,5838141.0,15.719961119296164,3298709.20839751,0
39244,443,7515531.166666668,45030158.0,182.0,44999926.0,34.97312467787036,11804051.036827104,1
49624,40273,9474.291692987954,0.0,1.0,0.0,182345.60382304023,4674.545117758886,0
13943,53,0.0,0.0,0.0,0.0,474474.4744744744,0.0,0
64657,5355,0.0,0.0,411573.0,0.0,106.90691566259208,0.0,0
1544,59886,0.0,0.0,23.0,0.0,0.0,0.0,1
0,0,0.0,26800907.0,144.0,15698649.0,0.0,10224276.154474303,0
12577,53,0.0,0.0,0.0,0.0,496368.0387409201,0.0,1
51146,40019,20010886.33333333,59493673.0,268421.0,59493673.0,11.674237758089992,20993701.1455954,1
49539,40019,0.0,0.0,0.0,0.0,644.8631278011243,0.0,1
43519,80,154126.0,0.0,0.0,0.0,0.0,26602.0642150191,1
46839,40019,7543228.0,59589712.0,396.0,59589712.0,13.91968965455357,14441384.48975318,0
36187,53,0.0,0.0,0.0,0.0,537352.5557011795,0.0,1
60092,53,0.0,0.0,0.0,0.0,509803.9215686274,0.0,0
7918,53,0.0,0.0,0.0,0.0,609223.3009708738,0.0,0
10085,53,0.0,0.0,0.0,0.0,1961.7998336393741,0.0,1
137,137,0.0,0.0,1979.0,0.0,55.41745359450771,1170634.1256895673,0
54735,5355,0.0,0.0,412619.0,0.0,106.63590382410892,0.0,1
18789,53,0.0,0.0,0.0,0.0,341064.12005457026,0.0,1
16593,53,0.0,0.0,0.0,0.0,422705.3140096617,0.0,0
48735,1900,0.0,0.0,168.0,0.0,1577380.9523809524,0.0,1
443,49879,0.0,0.0,0.0,0.0,0.0,0.0,0
17500,17500,0.0,30092032.0,30067989.0,30067989.0,10.194196450609057,12757.256849861311,0
58601,5355,0.0,0.0,410499.0,0.0,107.18661921222707,0.0,0
49001,61009,0.0,0.0,0.0,0.0,1286624.2038216558,0.0,0
62329,5355,0.0,0.0,412341.0,0.0,106.70779767231492,0.0,0
5863,53,0.0,0.0,0.0,0.0,597684.515195369,0.0,1
60320,5355,0.0,0.0,411043.0,0.0,107.04476174025592,0.0,0
39686,443,45055959.0,45026255.0,45056004.0,45024130.0,0.0,24644258.811988145,0
